x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,y
0,0,0,0,0,0,0,0,0,0,1.910872,0,3.40378,0,0,0,0,0,0,0,0,0,0,0.697643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.878116,0,0,0,0,0,0,0,0,0,2
0,1.546454,2.926404,0,1.248253,0,0,0,0,1.471708,0,0,0,0,1.399679,0,0,0,0,0,0,0,0,0,0,0,0.935037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.318468,0,0
0.415446,0,0,2.598305,0,0,0,0.927422,0,1.353267,0,0,0,0,0,0,0,0,0,1.923043,0,0,1.066101,0.49151,0.691009,0.845706,0,0,0,0,0,0,0,0,0.781626,0,0,0,0,0,0,0,0,0,0,0,0,1.443019,0,0,0,0.820818,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1.239195,0,0,0,0,0,0,1.192501,0,0,0,0,2.317301,1.169488,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914983,0,0,0,0,0,0,0,0,0,0,1.814571,0,0,0,0,0,0,1.611239,3
1.11078,0,1.057552,0,2.09483,1.167822,0,2.135859,0.999992,0.779145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973833,1.243552,0.815841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961319,0,0,0,0,0.945175,0,0,0,0,0
1.40019,0,0,0,0,0,0,0,0,2.28048,1.954135,0,0,0,0,0,0,1.186464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.905289,1.798218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.390858,1.060211,0,1.452821,0.855772,0,1.090536,0.872533,0,0,0,0,0,0,1.520907,0,0,2.1589,0,0,0,0,0,0.46242,1.680515,0,1.282077,0,0,0,0,0,0,0,0,0,0,1.234927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785216,0,0,2.292334,1.165251,0,0,0,0,0,3.0135,0,1.336716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074249,0,0,0,0,0,1
0,0,0,0,2.697807,1.071449,0,0,0,0.714848,0,0,0,0,1.077555,0,0,0,0,0,0,0,0,0,0,0,0.719846,0.748515,0,2.030344,0,0,0,0,0,0,0,1.386746,0,0,0,0,1.130075,0,0,0,0,0,0,0,0,0.867175,0,0,0,0,0
1.280905,1.49638,2.439049,0.883106,1.207835,0,0,1.231492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122983,0,0,0,0,0,0,0,0,0,0,2.099032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.111823,0,1.53104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93459,0,0,0,0,0,0,0,3.204758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.586443,1.649625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.811414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04104,1.548919,0,1.165556,0,1.149288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804249,0,0,0,0,0,0,0,0,0,0,0,0,1.862864,2
1.080238,0,0,0,1.492245,1.663788,0,0,2.849364,1.110043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.346584,0,0,0,0,0
1.552489,0,0,0,0,0,0,0,2.047514,0,0,0,0,0,0,0,0,0,0,0,0,1.800025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.067335,0,0,0,0,2
1.740712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819799,0,0,0,1.872985,0,0,0,0,0,0,0,0,0,3.470008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.686489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.517751,0,0,0,0,0,0,0,0,0,0,3.172989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703316,0,0,0,0,0,0,0,0,0,2.976966,0,0,0,0,0,0,0,0,0,0,0,0,0,2.593572,1.77977,0,0,0,0,0,0,0,2
1.303575,0,0,0,0,3.182245,0,0,2.724918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.70109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.984168,0,0,0,0,0,0,0,0,0,0,0.754364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.701942,0,0,1.408841,0,0,0,0,0,0,0,0,0,1
0,0,0,1.307104,0,0,0,0,0,0,0,0,0,0,3.177235,0,0,0,0,0,0,1.500494,1.804806,0,0,0,0,1.392489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.79537,4.314923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.626787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.673622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.280988,0,0,0,0,0,0,0,0,2
1.476571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.746919,0,3.005796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232572,0,0,0,0,0,3
1.487295,0,0,0,2.054554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.740526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.303792,0,0,0,0,0,0,1
4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.872665,0,0,0,3.506721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856666,0,0,0,0,0,0,0,0,1
1.461582,1.982289,0,1.854202,0,1.783983,0,0,0,1.190235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926557,0,1.198557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.112163,0,0,0,0,0,0,1.513168,1.178987,1.480018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473584,0,1.234514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.343573,1.409875,0,0,0,0,0,0,1.086487,0.846538,1.684315,0,0,0,0,0,0,0,0,0,0,0,1.723311,0.387977,0,1.058065,0,0.886408,0,0,0,0,0,0,0,0,1.247783,1.642214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.202024,0,1
1.017976,1.380642,1.7834,0.814803,2.587592,1.242525,0,1.136242,0,0.828985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868029,0,0,0,0,0,0,0,0,1.221911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.144782,0,0,0,0,0,0,1.744441,0,0,0,0,0,0,0,0,0,1.53748,0,0,0,0,0,0.951322,1.299758,1.590736,1.281618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.213381,0.931293,0,0,0,0,0,0,0,1
0.826381,2.241579,0,1.322894,1.141566,0,0,0,1.08988,0,0,0,0,0,0,0,0,0,0,0,1.872494,0,0,0,1.374516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976614,0,0,0,0,0,0,0,0,0,0,1
0,0,3.695965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64472,0,0,0,0,0.92387,0,0,0,0,1.425614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1.344114,0,0,1.294421,0,0,0,0,0,0,0,0,2.403726,0.912079,0.616022,0,0,0,1.407419,0,0,0,0,0,0,0,0,0,2.607472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.998056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.936146,0,3.808726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.604726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451396,0,0,0,0,0,0,3.97209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.215197,0,0,0,0,1.194789,0,0,0,0,3
1.402335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.770668,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.354819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.827784,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1.950247,0,0,1.878144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.939784,1.810512,0,0,0,0,0,3
0,0,0,0,0,2.145842,0,1.962292,1.837459,1.431659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.317335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,1.186125,0,0,0,1.654051,1.548827,0,1.514896,0,0,0,0,0,0,0,0,0,2.660998,0,1.297896,1.284203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.528167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.014324,0,0,0,0,0,0,0,0,0,0,0,1.834309,0,0,0,0,0,0,0,0,0,0,3.081183,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2.476329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52894,0,0,2.592958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1.949234,0,0,0,0,0,0,0,0,0,0,0.927652,0,0,0,0,0,0,0,0,3.325706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.879043,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248607,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20305,0,0,0,0,0,0,1.198775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74856,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.696244,0,0,0,0,0,0,0,0,0,0,0,0,1.736619,0,0,0,0,0,0,0,0,0,0,0,1.854845,0,0,0,0,0,1.973971,0,0,2.453788,3
0,0,0,0,0,0,0,0,0,3.766234,0,0,0,0,0,0,0,0,0,0,0,0,0.851887,0,0,0,0,2.083494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,2.650322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.271045,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.952283,0,0,1.182985,0,0,2.159345,0,0,0.897619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915007,0,0,0,0,0,0,0,0,0,1
0,0,1.643639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.971885,0,0,1
0.75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30811,0,0,1.138852,3.455396,0,0,0,0,3
0,0,0,2.822259,0,0,0,0,0,0,1.283962,0,0.984993,0,0,0,0,0,0,0,0,1.154047,0,0,1.044538,0,0,1.070979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.728629,0,0,0,0,0,0,1.452315,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.727267,0,0,0,0,0,0,0,0,0,0,3.437032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967502,0,0.799182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357424,0,0,0,0,0,0,0,0,3.591492,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.798977,0,0,0,0,0,0.909349,0,0,1.998006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2.030387,0,0,0,0,0,0,0,0,0,0,3.11386,0,0,0,0,0,0,2.330789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.817537,0,0,3.993461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3.279171,0,0,0,0,0,0,0,0,0,0,1.345188,1.817092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.840342,0,0,0,0,0,3
1.588266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.064622,0,0,0,2.70863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.104457,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263991,0.426853,0,0,0,0,0,0,2.50408,1.84271,0,1.806764,0,0,0,1.806764,0,0,0,0,0,0,0,0,0,0,0,0,0,1.129826,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154529,0,0,0,0,0,0,0,0,0,0,1.835996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.814099,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,1.919802,0,3.175658,0,0,0,0,0,0,0,0,0,0,0,0.879866,1.236994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.782249,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986431,0,0,0,0,0,0,0,2.482896,0,0,0,2.133557,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142061,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,1.281727,0,0,0,0,0,0,0,0,0,0,0,0,0.869744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189891,0,2.667452,0,2.884572,0,3
1.286818,0,0,2.059975,2.817453,1.570669,0,0,0,0,0,0,0,0,0,0,0,1.265912,0,0,0,0,0,0.480271,0,0,1.055244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.670097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.481631,0,0,0,1
0,0,0,0,0,0,0,0,0,3.070087,2.431587,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,3.328899,0,0,0,0,0,0,0,0,0,0,0,0.922324,0,0,0,0,0,0,2.705351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.053337,1.651886,0,0,0,0,0,0,0,0,2.550529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.984582,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519808,1.29528,0,0,0,0,0,0,0,0,3.680033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311854,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27374,0.86029,0,0,0,1.965494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.609085,0,0,0,0,3
0,0,0,1.29918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.462917,1.793865,0.605792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409459,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16378,0,0,0,0,3.704406,0,0,1.781396,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54071,0,0,0,0,0,0,0,0,0,0,0,3.000636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947345,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,1.410451,0,1.082029,0,0,0,0,0,0,0,0,0,0,0.514944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.387315,2.086131,0,0,0,0,0,1
0,0,0,0.642592,0,0,0,0,0.839089,0,0,0,0,0,0,0,0,0,0,1.172321,0.909559,1.712806,1.534725,0.949815,0,0,1.043458,0.684569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758234,0,0,0,0,0,0,2.758433,1
0,0,0,2.088066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.899579,0.720783,0,0,0,0,1.112233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.661468,0,0,0,0,0,0,0,1.56293,0,0,0,0,0,1
0.492974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735958,0,0,0.808517,1.332506,0,0,0,0,0,0,0.927489,0,0,0,0,0,0,0,0,0,0,0,0.990631,0,0,0,0,0,0,3.767712,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.940091,0,0,0,3.256844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.919829,0,1.573826,0,0,0,2.21137,1.084846,0,0,0,0,0,0,0,0,0,0,0,0,2.307895,0,0.677721,0,1.019965,0,0.502865,1.045784,0,0,0,0.988016,0,0,0.57686,0,0,0,0,0,0,0,0,0,0,0,0.616132,0,0,0,0,0,0,0,0,0,1
0,0,0,1.397429,0,0,0,0,0,1.421753,0,0,0,0,0,0,0,0,0,0,1.977994,2.54257,0,0,0,1.777011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.319885,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,2.548771,0,0,0,0,0,0,0,0,0,0,1.044799,0,0,0,1.193521,0,0,0,0,0,0,0,0,1.680101,0,0,0,0,0,0,0,0,0,0,0,0,2.723251,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1.16714,0,0,0,0,0,0,0,0,0,0,0,0,1.255272,1.155927,0,0,0,0,0,0,0,0,2.876558,0,0,0,0,0,0,0,0,0,0,0,0,2.152945,0.720016,1.244548,0,0,0,0,0,0,0,0,3
0,0,0,2.836743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.347247,0,0,0,0,0,0,0,1
0.9922,0,0,0,0,0,0,0,2.074037,0,0,0,0,0,0,0,0,0,0,0,0,0,1.738015,1.719679,0,0,0,0,0,0,0,0,0,0,1.866742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.121878,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.355611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.701658,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723672,0,0,0,0,0,0,0.8487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585537,0,0,0,0.440573,0,1.446893,0,2.912393,0,1
0,0,0,0,0,0,0,0,0,0,0,1.714173,0,0,0,0,0,0,0,0,0,1.475429,0,1.170711,0,0,0.658392,1.085087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033599,0,0,0,0,0,0.758284,0,0,0,0,0,3.084009,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.715446,0,0,3.127266,0,0,0,1.448356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994902,0,0,2.185981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.314776,0,0,0,0,2.850376,0,0,0,1
0,0,0,2.010247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.233237,0,0,0,0,2.180884,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.524045,1.421485,0,0.838906,0,0,1.462144,1.169855,1.736221,0,0,0,0,0,0,0,0,0,0,0,2.374864,0,0,0,0.871642,0,0.859477,0,1.61023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.662095,0,0,0,1.449638,0,0,0,3.213558,0,1.353684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.133527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
